Date,Date_YMD,Status,TT,AN,AP,AR,AS,BR,CH,CT,DN,DD,DL,GA,GJ,HR,HP,JK,JH,KA,KL,LA,LD,MP,MH,MN,ML,MZ,NL,OR,PY,PB,RJ,SK,TN,TG,TR,UP,UT,WB,UN
07-Jul-21,2021-07-07,Recovered,44529,6,4019,211,3136,142,35,315,4,0,64,196,289,70,159,419,98,3081,11629,23,27,32,8899,446,424,260,105,2920,225,275,128,87,3704,748,472,191,104,1586,0
08-Jul-21,2021-07-08,Recovered,44204,2,3461,301,2946,155,13,446,6,0,101,176,534,77,159,353,110,3342,11414,59,25,47,8815,634,366,364,125,2896,144,246,180,51,3565,993,230,258,120,1490,0
09-Jul-21,2021-07-09,Recovered,45291,1,4576,305,2481,217,16,307,11,0,127,188,196,89,129,304,82,3045,10454,15,34,38,10458,959,417,117,86,3341,192,259,70,137,3411,987,472,162,184,1424,0
10-Jul-21,2021-07-10,Recovered,41511,0,3937,292,2854,236,13,487,2,0,81,183,258,50,162,355,82,2879,11867,35,22,40,6026,483,506,263,111,3120,255,248,119,129,3321,917,429,183,200,1366,0
11-Jul-21,2021-07-11,Recovered,39688,0,3231,276,2793,157,12,263,1,0,99,241,262,62,150,349,61,2326,12502,14,52,0,6013,570,421,231,77,2824,213,211,100,119,3188,869,441,134,112,1314,0
12-Jul-21,2021-07-12,Recovered,47544,3,3041,364,2916,127,13,564,6,0,92,186,161,59,137,448,64,3204,11447,15,48,-1440,15277,590,523,185,83,2937,171,198,74,130,3104,858,398,112,205,1244,0
13-Jul-21,2021-07-13,Recovered,42436,3,3034,343,1456,108,19,658,1,0,84,198,113,59,151,416,82,2489,10331,14,21,1501,10978,588,506,191,80,2641,153,168,76,170,3058,848,419,149,144,1186,0
14-Jul-21,2021-07-14,Recovered,39293,1,3329,286,2655,108,12,370,1,0,71,171,71,50,100,358,71,2537,12974,4,18,19,6067,583,458,268,49,2605,177,141,90,170,3021,605,418,134,140,1161,0
15-Jul-21,2021-07-15,Recovered,39827,0,2933,369,2498,110,10,342,0,0,88,134,90,43,174,334,62,3188,12370,8,14,36,7391,677,338,216,97,2563,122,147,69,92,3006,808,249,98,62,1089,0
16-Jul-21,2021-07-16,Recovered,43878,1,3001,356,2656,104,15,358,7,0,79,236,70,40,138,208,51,2748,10697,9,20,33,13452,643,264,351,61,2317,161,194,54,152,2986,784,435,140,32,1025,0
17-Jul-21,2021-07-17,Recovered,42051,1,2467,412,2495,105,13,354,3,0,91,152,110,47,138,277,64,3144,13197,8,14,23,8950,742,585,307,60,2400,171,194,47,219,2802,772,473,106,66,1042,0
18-Jul-21,2021-07-18,Recovered,38545,4,3290,367,2277,109,22,281,2,0,80,219,71,35,153,243,42,2463,13613,11,8,20,5756,723,483,227,56,2492,144,184,49,98,2743,731,416,69,52,1012,0
19-Jul-21,2021-07-19,Recovered,45356,3,2744,458,2138,98,8,562,2,0,58,225,74,56,163,268,53,3015,13206,11,8,29,13051,741,323,325,60,2248,125,142,69,136,2558,729,515,102,47,1006,0
20-Jul-21,2021-07-20,Recovered,36876,2,2201,404,1645,126,18,320,4,0,37,157,61,34,114,221,49,2706,12052,19,14,31,7510,736,476,373,72,2341,128,115,66,111,2439,704,410,155,33,992,0
21-Jul-21,2021-07-21,Recovered,38891,4,2412,365,2426,129,8,136,0,0,61,122,50,27,83,175,51,2214,14131,7,4,20,7839,1032,375,261,41,1943,139,94,55,96,2423,565,501,107,14,981,0
22-Jul-21,2021-07-22,Recovered,38403,3,2199,468,2262,54,9,359,2,0,29,129,53,47,119,172,32,2572,13454,10,11,17,7756,868,307,295,60,2210,72,123,22,189,2475,696,259,56,48,966,0
23-Jul-21,2021-07-23,Recovered,35144,2,2365,517,1869,100,2,312,1,0,69,139,61,38,129,166,45,2243,11067,20,7,24,5979,1725,411,287,77,2044,132,105,66,179,2516,767,594,86,58,942,0
24-Jul-21,2021-07-24,Recovered,40038,3,2737,406,1788,125,6,410,2,0,52,213,42,35,90,178,54,2050,15507,6,6,29,7332,872,519,334,59,1865,121,78,26,171,2583,749,543,99,28,920,0
25-Jul-21,2021-07-25,Recovered,35945,3,2440,360,1501,107,4,176,0,0,72,149,42,45,133,197,50,1465,15247,5,7,13,5212,864,288,334,85,2108,102,117,35,169,2447,710,476,66,24,892,0
26-Jul-21,2021-07-26,Recovered,42503,2,2017,435,1830,85,1,411,1,0,80,107,49,32,120,189,45,1937,14912,6,6,14,11077,1037,485,339,78,2204,98,96,33,222,2361,715,490,64,50,875,0
27-Jul-21,2021-07-27,Recovered,41653,2,2304,472,1312,59,6,254,2,0,42,151,57,34,118,183,37,2039,13415,5,8,13,12645,876,453,322,42,1969,98,93,34,170,2312,729,434,73,52,838,0
28-Jul-21,2021-07-28,Recovered,38537,6,1956,325,1791,80,6,327,5,0,61,127,39,28,84,144,36,1430,17761,12,11,18,6105,871,409,424,75,1699,96,84,40,198,2394,578,344,116,46,811,0
29-Jul-21,2021-07-29,Recovered,42115,0,1807,383,1664,42,4,270,6,0,70,93,33,17,73,175,34,1332,16649,8,13,18,11032,1016,423,501,113,2039,49,60,26,90,2145,746,267,44,51,822,0
30-Jul-21,2021-07-30,Recovered,37320,3,2127,488,1441,94,4,243,7,0,34,134,29,23,100,109,29,1631,14651,14,9,19,7431,1014,517,586,75,1841,82,55,33,169,2193,657,488,91,64,835,0
31-Jul-21,2021-07-31,Recovered,39485,2,2053,451,1480,45,5,203,6,0,56,128,35,27,71,113,44,1632,16865,4,4,21,7467,981,499,643,95,1899,115,60,22,137,2178,691,457,48,129,819,0
01-Aug-21,2021-08-01,Recovered,36628,3,2430,415,1449,66,2,157,5,0,83,105,21,23,118,109,24,1502,17792,1,15,14,4110,957,501,637,51,1773,70,55,13,151,2156,648,224,76,45,827,0
02-Aug-21,2021-08-02,Recovered,39120,1,1968,469,1469,71,3,234,9,0,95,72,25,25,132,73,38,1383,15923,5,8,10,8429,1120,537,618,94,1785,92,63,31,251,2068,643,529,42,71,734,0
03-Aug-21,2021-08-03,Recovered,36552,1,1940,475,1158,77,4,177,2,0,65,127,42,19,108,98,28,1376,15626,6,8,11,6799,1063,816,535,99,1702,132,47,32,165,2047,647,292,34,38,756,0
04-Aug-21,2021-08-04,Recovered,41873,3,2412,332,1263,62,3,109,0,0,73,90,28,20,145,127,41,1714,19478,4,14,12,7436,1226,572,684,79,1630,95,52,27,210,2011,594,402,45,42,838,0
05-Aug-21,2021-08-05,Recovered,40906,0,2003,349,1249,45,4,188,1,0,54,88,31,25,150,83,28,1651,20046,9,9,13,6718,1078,510,686,87,1652,100,45,20,215,1943,638,248,50,67,823,0
06-Aug-21,2021-08-06,Recovered,40026,0,1896,420,1266,63,5,156,2,0,41,133,24,27,137,98,28,1854,19480,6,16,12,5859,1047,560,953,79,1558,103,41,18,245,1908,645,432,79,48,787,0
07-Aug-21,2021-08-07,Recovered,43935,1,2103,404,1057,72,5,162,3,0,22,93,27,22,134,136,42,1640,20265,7,8,15,9356,908,709,893,75,1525,91,74,15,251,1839,657,418,58,57,791,0
08-Aug-21,2021-08-08,Recovered,39832,1,2458,345,1127,45,5,89,2,0,95,87,14,24,172,129,29,1914,20108,4,12,18,4895,921,817,813,89,1463,112,56,15,296,1807,623,389,49,46,763,0
09-Aug-21,2021-08-09,Recovered,41461,2,1795,372,1066,67,4,111,2,0,76,148,17,18,203,196,23,1776,20004,4,7,9,7568,1405,479,648,60,1475,78,43,34,225,1886,614,237,43,47,719,0
10-Aug-21,2021-08-10,Recovered,40097,0,2113,301,964,49,4,185,3,0,45,94,24,21,186,124,28,1947,18493,9,13,23,7720,648,707,868,117,1319,84,38,30,273,1930,621,308,43,41,724,0
11-Aug-21,2021-08-11,Recovered,39127,1,2316,233,1098,51,1,148,0,0,47,63,28,17,138,114,26,1618,19411,2,10,14,6944,723,384,1012,78,869,98,45,21,178,1917,455,210,63,48,746,0
12-Aug-21,2021-08-12,Recovered,42156,0,1575,273,1310,47,10,146,0,0,41,76,28,13,239,164,29,1950,20723,4,8,9,8390,690,381,943,82,1177,59,55,18,244,1892,591,153,26,37,773,0
13-Aug-21,2021-08-13,Recovered,35759,2,1648,271,1169,53,10,163,1,0,84,101,27,32,247,112,19,1672,16856,20,5,37,5861,678,397,1002,81,1243,83,53,13,202,1887,609,288,44,40,749,0
14-Aug-21,2021-08-14,Recovered,37936,2,2075,323,969,52,2,144,1,0,39,120,18,23,197,156,34,1612,19104,2,5,8,5352,573,918,947,124,1198,108,40,11,217,1866,623,264,64,24,721,0
15-Aug-21,2021-08-15,Recovered,35936,2,1835,255,857,38,1,114,0,0,18,85,18,11,257,110,30,1611,20089,4,5,20,3710,573,278,1067,102,1043,85,39,13,213,1842,582,253,36,31,709,0
16-Aug-21,2021-08-16,Recovered,36871,0,1543,249,1014,42,3,224,0,0,73,96,13,18,334,135,13,1486,18542,9,6,16,5811,546,649,954,111,1167,86,48,44,147,1911,577,223,36,54,691,0
17-Aug-21,2021-08-17,Recovered,37143,0,1929,215,1012,30,5,156,1,0,30,103,22,20,284,153,33,1833,18556,7,6,10,5424,946,417,1034,137,1064,96,49,23,188,1917,569,172,24,41,637,0
18-Aug-21,2021-08-18,Recovered,39269,0,1815,220,1024,32,8,127,0,0,76,83,16,14,230,132,24,1558,18731,8,2,11,8196,578,418,1334,88,845,74,50,19,274,1908,449,202,34,29,660,0
19-Aug-21,2021-08-19,Recovered,36457,0,1697,240,779,24,6,74,0,0,2,59,22,18,366,126,25,1538,19296,6,3,16,5557,520,308,1130,89,1003,95,35,12,146,1892,453,84,35,20,781,0
20-Aug-21,2021-08-20,Recovered,36285,0,1695,217,734,21,5,75,1,0,46,114,14,16,401,126,25,1408,17142,12,7,8,6384,1570,276,1223,76,926,105,86,12,181,1887,494,184,23,24,767,0
21-Aug-21,2021-08-21,Recovered,38577,0,1535,209,658,30,5,108,1,0,48,111,16,18,336,126,20,1648,20846,12,9,14,5914,598,460,1050,108,979,112,89,11,163,1859,482,237,24,32,709,0
22-Aug-21,2021-08-22,Recovered,44103,1,1541,169,539,26,3007,60,0,0,56,91,17,14,310,100,41,1456,25586,7,3,6,4780,426,382,872,52,1078,121,46,20,116,1827,453,145,53,16,686,0
23-Aug-21,2021-08-23,Recovered,39553,0,1508,192,705,36,7,192,0,0,41,80,25,22,272,203,30,1442,21942,6,3,5,6795,554,434,499,87,1032,93,92,0,99,1863,427,197,18,24,628,0
24-Aug-21,2021-08-24,Recovered,34148,1,1715,136,532,19,2,102,0,0,114,79,25,21,257,123,19,1701,19349,9,1,5,4240,478,268,403,73,1035,103,46,41,96,1842,420,122,34,17,720,0
25-Aug-21,2021-08-25,Recovered,34248,3,1201,81,681,28,1,78,1,0,86,75,17,18,193,103,21,1668,20271,6,4,10,4380,411,352,375,62,721,76,55,15,180,1797,345,145,36,22,730,0
26-Aug-21,2021-08-26,Recovered,32925,3,1140,120,776,13,3,79,1,0,21,71,18,15,247,119,32,1206,18997,5,2,9,4736,352,362,513,84,764,66,32,17,79,1816,405,61,14,21,726,0
27-Aug-21,2021-08-27,Recovered,31343,1,903,164,739,11,4,81,0,0,62,95,14,16,293,76,14,1614,18573,10,5,10,3301,418,279,256,78,986,79,38,13,108,1793,417,114,27,32,719,0
28-Aug-21,2021-08-28,Recovered,35811,0,1499,120,675,13,6,54,0,0,48,92,14,19,357,103,18,1289,21468,6,6,10,4455,332,207,632,66,956,136,54,6,98,1768,424,133,45,14,688,0
29-Aug-21,2021-08-29,Recovered,34843,2,1213,136,674,10,6,49,0,0,32,79,12,21,186,103,11,1384,22088,8,0,11,3510,419,332,271,64,834,100,47,0,190,1753,409,162,37,7,683,0
30-Aug-21,2021-08-30,Recovered,36240,1,1182,156,612,13,4,63,0,0,36,118,13,16,201,117,19,1324,22563,4,5,15,4696,269,260,559,70,843,88,54,21,67,1739,359,73,17,16,647,0
31-Aug-21,2021-08-31,Recovered,34112,0,1265,108,624,14,6,58,2,0,53,108,12,23,205,99,20,1198,20687,7,3,6,4688,324,280,372,27,762,67,15,14,129,1725,364,109,74,24,640,0
01-Sep-21,2021-09-01,Recovered,35091,0,1396,61,669,24,5,52,0,0,42,82,10,14,104,120,20,1112,21610,5,5,7,4430,277,323,858,76,666,67,28,21,130,1719,331,112,20,14,681,0
02-Sep-21,2021-09-02,Recovered,34665,0,1139,97,567,5,2,52,0,0,38,72,12,7,200,88,22,1252,21634,9,2,3,4755,361,192,362,66,738,38,40,5,54,1684,354,40,11,15,749,0
03-Sep-21,2021-09-03,Recovered,36422,1,1290,96,828,16,1,40,0,0,17,120,17,12,206,36,13,1175,22938,1,3,8,4360,323,172,690,56,835,70,30,6,109,1657,389,162,21,9,715,0
04-Sep-21,2021-09-04,Recovered,38087,4,1525,114,634,25,2,46,1,0,63,71,16,13,224,168,16,1620,25910,13,9,9,2506,288,350,501,58,826,76,40,10,99,1610,366,122,15,30,707,0
05-Sep-21,2021-09-05,Recovered,43922,1,1340,107,372,8,5,37,3,0,33,89,16,22,219,115,16,1354,28900,7,1,14,5916,338,222,885,66,763,78,36,7,93,1607,357,121,31,20,723,0
06-Sep-21,2021-09-06,Recovered,42946,0,1333,124,556,15,6,46,0,0,16,80,13,28,159,129,24,1071,28561,8,2,8,5988,261,253,590,44,727,78,46,4,62,1564,339,97,15,35,664,0
07-Sep-21,2021-09-07,Recovered,39101,0,1266,88,420,6,2,46,0,0,30,105,21,5,193,148,11,790,27320,11,5,9,3581,294,307,641,50,801,66,31,18,127,1576,325,80,20,21,687,0
08-Sep-21,2021-09-08,Recovered,40620,1,1288,70,582,8,17,22,0,0,13,82,15,32,138,163,13,1458,27579,9,3,6,4155,269,228,741,48,574,113,36,10,45,1594,307,98,28,34,841,0
09-Sep-21,2021-09-09,Recovered,24397,3,1311,64,524,2,6,18,0,0,35,57,20,36,139,158,12,1136,29209,2,1,12,-13255,208,134,917,70,694,74,23,7,63,1534,340,35,24,26,758,0
10-Sep-21,2021-09-10,Recovered,36671,2,1107,82,569,10,6,28,0,0,52,81,13,39,237,142,28,921,23535,5,0,8,4524,658,144,816,48,689,109,25,4,66,1523,338,52,16,28,766,0
11-Sep-21,2021-09-11,Recovered,37886,0,1090,68,607,12,1,36,0,0,44,92,12,40,224,138,21,1142,26155,6,0,10,3056,212,226,1004,44,706,126,43,5,47,1517,322,92,11,23,754,0
12-Sep-21,2021-09-12,Recovered,40699,1,1226,57,459,2,2,23,1,0,44,74,14,44,170,119,12,802,29710,7,0,12,2972,293,214,572,51,874,82,44,6,86,1512,313,105,19,20,757,0
13-Sep-21,2021-09-13,Recovered,39815,3,1310,68,644,10,4,38,1,0,30,90,16,34,214,124,16,1074,28439,4,0,19,3233,265,177,526,56,682,131,25,7,52,1509,318,62,10,37,587,0
14-Sep-21,2021-09-14,Recovered,37993,1,1356,69,433,15,5,39,0,0,15,92,19,20,181,72,13,1034,25654,2,1,12,3685,231,295,1024,43,793,105,20,8,77,1537,306,72,25,26,713,0
15-Sep-21,2021-09-15,Recovered,38353,2,1243,54,706,15,1,41,0,0,53,35,18,24,95,131,11,970,25588,5,0,9,4364,227,262,950,88,561,80,35,6,67,1542,280,88,16,33,753,0
16-Sep-21,2021-09-16,Recovered,37888,1,1248,56,479,6,2,29,0,0,22,96,23,17,206,98,14,808,26563,5,0,12,3240,219,86,1202,43,681,42,38,5,34,1548,301,0,11,28,725,0
17-Sep-21,2021-09-17,Recovered,33833,2,1296,69,477,14,1,31,1,0,56,75,20,12,198,135,17,1199,20388,3,0,16,4410,545,99,1069,46,719,129,31,7,56,1565,298,83,16,23,727,0
18-Sep-21,2021-09-18,Recovered,39652,2,1309,76,465,10,3,42,3,0,44,81,24,6,142,113,23,1080,27266,0,1,18,3841,228,192,928,37,756,122,23,10,81,1581,329,45,0,14,757,0
19-Sep-21,2021-09-19,Recovered,43217,3,1282,49,259,7,3,41,0,0,45,79,15,11,140,154,20,1139,26711,3,1,9,8326,224,148,890,28,746,78,26,9,76,1594,315,67,19,15,685,0
20-Sep-21,2021-09-20,Recovered,34470,0,1142,67,517,8,3,43,1,0,28,48,17,7,177,159,10,1678,22223,3,0,8,3836,183,168,721,55,600,109,38,19,74,1623,220,45,15,17,608,0
21-Sep-21,2021-09-21,Recovered,34160,3,1651,61,338,15,4,26,0,0,18,29,14,20,162,154,4,1414,21367,0,0,14,4021,203,167,1127,43,560,46,37,4,70,1619,296,40,13,28,592,0
22-Sep-21,2021-09-22,Recovered,31997,5,1466,21,604,11,5,23,0,0,19,38,20,11,100,118,9,946,19702,3,0,12,4285,130,172,1015,35,445,92,26,8,41,1627,249,44,12,16,687,0
23-Sep-21,2021-09-23,Recovered,32510,4,1207,58,555,7,5,23,0,0,26,54,19,10,203,91,14,852,20510,5,2,10,4050,136,162,1134,22,417,67,39,7,57,1624,315,31,20,20,754,0
24-Sep-21,2021-09-24,Recovered,28049,2,1450,55,429,5,2,33,0,0,66,93,12,12,236,159,5,1050,15054,5,0,8,3933,446,159,1287,45,494,107,34,7,53,1631,336,48,24,23,746,0
25-Sep-21,2021-09-25,Recovered,26021,1,1487,78,366,1,1,32,0,0,39,84,12,12,164,184,5,775,14242,9,3,19,3723,174,251,701,34,601,114,28,11,60,1635,324,39,26,20,766,0
26-Sep-21,2021-09-26,Recovered,29625,3,1333,38,307,4,4,22,0,0,37,98,19,10,163,175,7,860,17658,4,0,10,3292,166,218,1592,48,646,107,31,17,44,1658,259,37,12,16,730,0
27-Sep-21,2021-09-27,Recovered,24251,3,1178,47,362,14,4,30,0,0,37,106,30,13,225,118,5,893,17763,13,0,6,-1779,129,230,1481,32,653,72,35,4,34,1662,241,28,6,20,556,0
28-Sep-21,2021-09-28,Recovered,29944,1,1333,29,332,5,4,25,0,0,25,114,18,10,214,188,12,782,18849,56,1,7,3029,179,152,1011,51,634,142,23,8,64,1643,255,22,14,19,693,0
29-Sep-21,2021-09-29,Recovered,28726,2,1328,25,507,2,5,27,0,0,22,82,12,15,92,132,4,591,17862,28,0,7,3253,144,166,1107,54,467,75,27,8,58,1639,173,34,23,15,740,0
30-Sep-21,2021-09-30,Recovered,28204,1,1149,75,454,6,7,16,0,0,39,85,18,15,260,153,6,704,16758,13,2,5,3198,101,199,1592,28,559,57,35,4,26,1626,200,21,0,48,744,0
01-Oct-21,2021-10-01,Recovered,25460,1,1160,43,356,15,7,45,0,0,23,99,16,12,181,138,8,887,13767,6,2,9,3164,187,108,1677,27,691,103,33,8,24,1623,252,42,35,17,694,0
02-Oct-21,2021-10-02,Recovered,25938,0,1424,37,272,2,6,20,0,0,58,103,14,8,222,168,7,745,14437,7,0,12,3062,150,238,1481,23,579,106,33,12,40,1607,258,47,0,17,743,0
03-Oct-21,2021-10-03,Recovered,26724,1,973,29,324,9,1,26,0,0,30,85,14,9,153,195,8,711,16333,22,0,9,2716,119,180,1323,37,606,89,18,10,127,1582,247,24,20,10,684,0
04-Oct-21,2021-10-04,Recovered,29645,0,1029,21,314,10,2,30,0,0,22,84,22,15,250,144,16,693,17007,5,0,8,5389,154,164,1034,26,590,96,30,5,55,1559,239,27,17,16,572,0
05-Oct-21,2021-10-05,Recovered,24761,3,1272,19,156,4,3,25,0,0,76,66,14,10,161,185,14,575,13878,3,0,11,2840,632,216,1368,18,557,92,20,6,53,1548,248,18,23,10,637,0
